MOV-0001337,STR-001,SKU-601,SALE,-25,2026-07-08T17:29:00Z
MOV-0001338,STR-001,SKU-601,SALE,-25,2026-07-09T07:28:00Z
MOV-0001339,STR-001,SKU-601,SALE,-25,2026-07-10T07:14:00Z
MOV-0001340,STR-001,SKU-601,SALE,-29,2026-07-11T17:49:00Z
MOV-0001341,STR-001,SKU-601,SALE,-23,2026-07-12T07:50:00Z
MOV-0001342,STR-001,SKU-601,WASTE,-3,2026-07-12T21:24:00Z
MOV-0001343,STR-001,SKU-601,SALE,-15,2026-07-13T14:53:00Z
MOV-0001344,STR-001,SKU-601,WASTE,-1,2026-07-13T21:32:00Z
MOV-0001345,STR-001,SKU-601,DELIVERY,150,2026-07-14T06:34:00Z
MOV-0001346,STR-001,SKU-601,SALE,-16,2026-07-14T10:52:00Z
MOV-0001347,STR-001,SKU-601,SALE,-23,2026-07-15T18:37:00Z
MOV-0001348,STR-001,SKU-601,SALE,-21,2026-07-16T11:01:00Z
MOV-0001349,STR-001,SKU-601,WASTE,-3,2026-07-16T21:56:00Z
MOV-0001350,STR-001,SKU-601,SALE,-21,2026-07-17T16:36:00Z
MOV-0001351,STR-001,SKU-601,SALE,-26,2026-07-18T10:21:00Z
MOV-0001352,STR-001,SKU-601,SALE,-26,2026-07-19T18:12:00Z
MOV-0001353,STR-001,SKU-601,SALE,-14,2026-07-20T09:00:00Z
MOV-0001354,STR-001,SKU-601,DELIVERY,147,2026-07-21T06:10:00Z
MOV-0001355,STR-001,SKU-601,SALE,-18,2026-07-21T12:22:00Z
MOV-0001356,STR-001,SKU-601,SALE,-22,2026-07-22T14:51:00Z
MOV-0001357,STR-001,SKU-601,WASTE,-2,2026-07-22T21:57:00Z
MOV-0001358,STR-001,SKU-601,SALE,-17,2026-07-23T16:28:00Z
MOV-0001359,STR-001,SKU-601,SALE,-22,2026-07-24T14:19:00Z
MOV-0001360,STR-001,SKU-601,WASTE,-1,2026-07-24T21:18:00Z
MOV-0001361,STR-001,SKU-601,SALE,-30,2026-07-25T09:01:00Z
MOV-0001362,STR-001,SKU-601,SALE,-22,2026-07-26T11:01:00Z
MOV-0001363,STR-001,SKU-601,SALE,-13,2026-07-27T14:57:00Z
MOV-0001364,STR-001,SKU-601,DELIVERY,129,2026-07-28T06:10:00Z
MOV-0001365,STR-001,SKU-601,SALE,-17,2026-07-28T16:51:00Z
MOV-0001366,STR-001,SKU-601,WASTE,-4,2026-07-28T21:04:00Z
MOV-0001367,STR-001,SKU-601,SALE,-16,2026-07-29T13:22:00Z
MOV-0001368,STR-001,SKU-601,SALE,-17,2026-07-30T10:38:00Z
MOV-0001369,STR-001,SKU-601,WASTE,-5,2026-07-30T21:43:00Z
MOV-0001370,STR-001,SKU-601,SALE,-21,2026-07-31T10:18:00Z
MOV-0001371,STR-001,SKU-601,SALE,-16,2026-08-01T18:55:00Z
MOV-0001372,STR-001,SKU-601,SALE,-18,2026-08-02T08:02:00Z
MOV-0001373,STR-001,SKU-601,SALE,-15,2026-08-03T10:35:00Z
MOV-0001374,STR-001,SKU-601,DELIVERY,131,2026-08-04T06:30:00Z
MOV-0001375,STR-001,SKU-601,SALE,-15,2026-08-04T09:46:00Z
MOV-0001376,STR-001,SKU-601,SALE,-19,2026-08-05T18:32:00Z
MOV-0001377,STR-001,SKU-601,SALE,-20,2026-08-06T16:39:00Z
MOV-0001378,STR-001,SKU-601,SALE,-17,2026-08-07T16:52:00Z
MOV-0001379,STR-001,SKU-601,SALE,-20,2026-08-08T14:56:00Z
MOV-0001380,STR-001,SKU-601,SALE,-23,2026-08-09T13:22:00Z
MOV-0001381,STR-001,SKU-601,SALE,-17,2026-08-10T09:12:00Z
MOV-0001382,STR-001,SKU-601,DELIVERY,133,2026-08-11T06:10:00Z
MOV-0001383,STR-001,SKU-601,SALE,-13,2026-08-11T12:56:00Z
MOV-0001384,STR-001,SKU-601,SALE,-17,2026-08-12T09:11:00Z
MOV-0001385,STR-001,SKU-601,SALE,-20,2026-08-13T07:19:00Z
MOV-0001386,STR-001,SKU-601,SALE,-18,2026-08-14T11:09:00Z
MOV-0001387,STR-001,SKU-601,SALE,-22,2026-08-15T16:29:00Z
MOV-0001388,STR-001,SKU-601,SALE,-20,2026-08-16T12:35:00Z
MOV-0001389,STR-001,SKU-601,SALE,-18,2026-08-17T17:48:00Z
MOV-0001390,STR-001,SKU-601,WASTE,-5,2026-08-17T21:58:00Z
MOV-0001391,STR-001,SKU-601,DELIVERY,168,2026-08-18T06:12:00Z
MOV-0001392,STR-001,SKU-601,SALE,-18,2026-08-18T10:00:00Z
MOV-0001393,STR-001,SKU-601,ADJUSTMENT,-3,2026-08-18T12:10:00Z
MOV-0001394,STR-001,SKU-601,SALE,-25,2026-08-19T07:41:00Z
MOV-0001395,STR-001,SKU-601,SALE,-24,2026-08-20T13:52:00Z
MOV-0001396,STR-001,SKU-601,SALE,-24,2026-08-21T18:06:00Z
MOV-0001397,STR-001,SKU-601,SALE,-30,2026-08-22T13:20:00Z
MOV-0001398,STR-001,SKU-601,SALE,-28,2026-08-23T08:53:00Z
MOV-0001399,STR-001,SKU-601,SALE,-16,2026-08-24T17:02:00Z
MOV-0001400,STR-001,SKU-601,DELIVERY,138,2026-08-25T06:38:00Z
MOV-0001401,STR-001,SKU-601,SALE,-18,2026-08-25T11:53:00Z
MOV-0001402,STR-001,SKU-601,SALE,-14,2026-08-26T09:21:00Z
MOV-0001403,STR-001,SKU-601,SALE,-17,2026-08-27T11:00:00Z
MOV-0001404,STR-001,SKU-601,SALE,-22,2026-08-28T11:47:00Z
MOV-0001405,STR-001,SKU-601,SALE,-25,2026-08-29T08:27:00Z
MOV-0001406,STR-001,SKU-601,SALE,-21,2026-08-30T15:03:00Z
MOV-0001407,STR-001,SKU-601,SALE,-19,2026-08-31T13:23:00Z
MOV-0001408,STR-001,SKU-601,WASTE,-2,2026-08-31T21:24:00Z
MOV-0001409,STR-001,SKU-601,DELIVERY,20,2026-09-01T06:34:00Z
MOV-0001410,STR-001,SKU-601,SALE,-20,2026-09-01T17:05:00Z
MOV-0001411,STR-001,SKU-602,SALE,-12,2026-07-06T16:52:00Z
MOV-0001412,STR-001,SKU-602,DELIVERY,130,2026-07-07T06:51:00Z
MOV-0001413,STR-001,SKU-602,SALE,-14,2026-07-07T13:58:00Z
MOV-0001414,STR-001,SKU-602,SALE,-18,2026-07-08T17:57:00Z
MOV-0001415,STR-001,SKU-602,WASTE,-3,2026-07-08T21:21:00Z
MOV-0001416,STR-001,SKU-602,SALE,-16,2026-07-09T11:25:00Z
MOV-0001417,STR-001,SKU-602,SALE,-22,2026-07-10T17:27:00Z
MOV-0001418,STR-001,SKU-602,SALE,-21,2026-07-11T08:11:00Z
MOV-0001419,STR-001,SKU-602,SALE,-21,2026-07-12T10:29:00Z
MOV-0001420,STR-001,SKU-602,SALE,-15,2026-07-13T18:01:00Z
MOV-0001421,STR-001,SKU-602,DELIVERY,130,2026-07-14T06:46:00Z
MOV-0001422,STR-001,SKU-602,SALE,-18,2026-07-14T09:10:00Z
MOV-0001423,STR-001,SKU-602,SALE,-19,2026-07-15T15:15:00Z
MOV-0001424,STR-001,SKU-602,SALE,-14,2026-07-16T16:05:00Z
MOV-0001425,STR-001,SKU-602,SALE,-17,2026-07-17T13:10:00Z
MOV-0001426,STR-001,SKU-602,WASTE,-3,2026-07-17T21:02:00Z
MOV-0001427,STR-001,SKU-602,SALE,-21,2026-07-18T16:17:00Z
MOV-0001428,STR-001,SKU-602,SALE,-18,2026-07-19T13:37:00Z
MOV-0001429,STR-001,SKU-602,SALE,-15,2026-07-20T17:21:00Z
MOV-0001430,STR-001,SKU-602,WASTE,-5,2026-07-20T21:02:00Z
MOV-0001431,STR-001,SKU-602,DELIVERY,126,2026-07-21T06:15:00Z
MOV-0001432,STR-001,SKU-602,SALE,-14,2026-07-21T07:56:00Z
MOV-0001433,STR-001,SKU-602,SALE,-18,2026-07-22T13:16:00Z
MOV-0001434,STR-001,SKU-602,SALE,-15,2026-07-23T17:18:00Z
MOV-0001435,STR-001,SKU-602,SALE,-15,2026-07-24T13:34:00Z
MOV-0001436,STR-001,SKU-602,SALE,-23,2026-07-25T08:56:00Z
MOV-0001437,STR-001,SKU-602,SALE,-20,2026-07-26T15:51:00Z
MOV-0001438,STR-001,SKU-602,WASTE,-4,2026-07-26T21:55:00Z
MOV-0001439,STR-001,SKU-602,SALE,-13,2026-07-27T12:19:00Z
MOV-0001440,STR-001,SKU-602,WASTE,-4,2026-07-27T21:20:00Z
MOV-0001441,STR-001,SKU-602,DELIVERY,120,2026-07-28T06:09:00Z
MOV-0001442,STR-001,SKU-602,SALE,-12,2026-07-28T16:09:00Z
MOV-0001443,STR-001,SKU-602,SALE,-14,2026-07-29T15:37:00Z
MOV-0001444,STR-001,SKU-602,WASTE,-2,2026-07-29T21:09:00Z
MOV-0001445,STR-001,SKU-602,SALE,-14,2026-07-30T17:42:00Z
MOV-0001446,STR-001,SKU-602,SALE,-18,2026-07-31T16:41:00Z
MOV-0001447,STR-001,SKU-602,SALE,-21,2026-08-01T09:33:00Z
MOV-0001448,STR-001,SKU-602,WASTE,-1,2026-08-01T21:26:00Z
MOV-0001449,STR-001,SKU-602,SALE,-16,2026-08-02T10:41:00Z
MOV-0001450,STR-001,SKU-602,SALE,-19,2026-08-03T16:30:00Z
MOV-0001451,STR-001,SKU-602,WASTE,-3,2026-08-03T21:29:00Z
MOV-0001452,STR-001,SKU-602,DELIVERY,160,2026-08-04T06:46:00Z
MOV-0001453,STR-001,SKU-602,SALE,-20,2026-08-04T14:56:00Z
MOV-0001454,STR-001,SKU-602,WASTE,-5,2026-08-04T21:58:00Z
MOV-0001455,STR-001,SKU-602,SALE,-16,2026-08-05T09:32:00Z
MOV-0001456,STR-001,SKU-602,SALE,-20,2026-08-06T09:11:00Z
MOV-0001457,STR-001,SKU-602,WASTE,-3,2026-08-06T21:04:00Z
MOV-0001458,STR-001,SKU-602,SALE,-23,2026-08-07T08:37:00Z
MOV-0001459,STR-001,SKU-602,SALE,-30,2026-08-08T11:32:00Z
MOV-0001460,STR-001,SKU-602,SALE,-22,2026-08-09T15:04:00Z
MOV-0001461,STR-001,SKU-602,SALE,-18,2026-08-10T14:54:00Z
MOV-0001462,STR-001,SKU-602,WASTE,-3,2026-08-10T21:23:00Z
MOV-0001463,STR-001,SKU-602,DELIVERY,151,2026-08-11T06:37:00Z
MOV-0001464,STR-001,SKU-602,SALE,-16,2026-08-11T17:21:00Z
MOV-0001465,STR-001,SKU-602,SALE,-22,2026-08-12T09:05:00Z
MOV-0001466,STR-001,SKU-602,SALE,-19,2026-08-13T13:06:00Z
MOV-0001467,STR-001,SKU-602,WASTE,-2,2026-08-13T21:00:00Z
MOV-0001468,STR-001,SKU-602,SALE,-25,2026-08-14T08:33:00Z
MOV-0001469,STR-001,SKU-602,WASTE,-5,2026-08-14T21:14:00Z
MOV-0001470,STR-001,SKU-602,SALE,-22,2026-08-15T12:40:00Z
MOV-0001471,STR-001,SKU-602,SALE,-26,2026-08-16T12:15:00Z
MOV-0001472,STR-001,SKU-602,WASTE,-4,2026-08-16T21:34:00Z
MOV-0001473,STR-001,SKU-602,SALE,-10,2026-08-17T11:08:00Z
MOV-0001474,STR-001,SKU-602,DELIVERY,119,2026-08-18T06:54:00Z
MOV-0001475,STR-001,SKU-602,SALE,-17,2026-08-18T12:46:00Z
MOV-0001476,STR-001,SKU-602,WASTE,-1,2026-08-18T21:22:00Z
MOV-0001477,STR-001,SKU-602,SALE,-14,2026-08-19T10:07:00Z
MOV-0001478,STR-001,SKU-602,SALE,-17,2026-08-20T07:07:00Z
MOV-0001479,STR-001,SKU-602,SALE,-15,2026-08-21T14:12:00Z
MOV-0001480,STR-001,SKU-602,SALE,-19,2026-08-22T14:09:00Z
MOV-0001481,STR-001,SKU-602,SALE,-18,2026-08-23T09:12:00Z
MOV-0001482,STR-001,SKU-602,SALE,-18,2026-08-24T16:32:00Z
MOV-0001483,STR-001,SKU-602,DELIVERY,145,2026-08-25T06:30:00Z
MOV-0001484,STR-001,SKU-602,SALE,-17,2026-08-25T13:05:00Z
MOV-0001485,STR-001,SKU-602,SALE,-20,2026-08-26T07:37:00Z
MOV-0001486,STR-001,SKU-602,SALE,-18,2026-08-27T12:37:00Z
MOV-0001487,STR-001,SKU-602,SALE,-26,2026-08-28T13:13:00Z
MOV-0001488,STR-001,SKU-602,SALE,-25,2026-08-29T15:47:00Z
MOV-0001489,STR-001,SKU-602,SALE,-22,2026-08-30T07:53:00Z
MOV-0001490,STR-001,SKU-602,ADJUSTMENT,-2,2026-08-30T12:27:00Z
MOV-0001491,STR-001,SKU-602,SALE,-15,2026-08-31T08:31:00Z
MOV-0001492,STR-001,SKU-602,DELIVERY,23,2026-09-01T06:55:00Z
MOV-0001493,STR-001,SKU-602,SALE,-19,2026-09-01T18:21:00Z
MOV-0001494,STR-001,SKU-602,WASTE,-4,2026-09-01T21:18:00Z
MOV-0001495,STR-001,SKU-603,SALE,-26,2026-07-06T13:15:00Z
MOV-0001496,STR-001,SKU-603,SALE,-29,2026-07-07T08:31:00Z
MOV-0001497,STR-001,SKU-603,SALE,-23,2026-07-08T10:06:00Z
MOV-0001498,STR-001,SKU-603,DELIVERY,184,2026-07-09T06:27:00Z
MOV-0001499,STR-001,SKU-603,SALE,-24,2026-07-09T15:38:00Z
MOV-0001500,STR-001,SKU-603,SALE,-26,2026-07-10T17:35:00Z
MOV-0001501,STR-001,SKU-603,SALE,-32,2026-07-11T13:10:00Z
MOV-0001502,STR-001,SKU-603,SALE,-30,2026-07-12T09:26:00Z
MOV-0001503,STR-001,SKU-603,SALE,-19,2026-07-13T14:39:00Z
MOV-0001504,STR-001,SKU-603,SALE,-21,2026-07-14T13:24:00Z
MOV-0001505,STR-001,SKU-603,WASTE,-3,2026-07-14T21:28:00Z
MOV-0001506,STR-001,SKU-603,SALE,-24,2026-07-15T08:08:00Z
MOV-0001507,STR-001,SKU-603,WASTE,-5,2026-07-15T21:07:00Z
MOV-0001508,STR-001,SKU-603,DELIVERY,153,2026-07-16T06:29:00Z
MOV-0001509,STR-001,SKU-603,SALE,-22,2026-07-16T15:21:00Z
MOV-0001510,STR-001,SKU-603,SALE,-27,2026-07-17T09:51:00Z
MOV-0001511,STR-001,SKU-603,ADJUSTMENT,4,2026-07-18T12:02:00Z
MOV-0001512,STR-001,SKU-603,SALE,-24,2026-07-18T17:24:00Z
MOV-0001513,STR-001,SKU-603,SALE,-24,2026-07-19T14:27:00Z
MOV-0001514,STR-001,SKU-603,SALE,-14,2026-07-20T11:12:00Z
MOV-0001515,STR-001,SKU-603,SALE,-21,2026-07-21T16:17:00Z
MOV-0001516,STR-001,SKU-603,SALE,-21,2026-07-22T12:58:00Z
MOV-0001517,STR-001,SKU-603,WASTE,-4,2026-07-22T21:14:00Z
MOV-0001518,STR-001,SKU-603,DELIVERY,141,2026-07-23T06:23:00Z
MOV-0001519,STR-001,SKU-603,SALE,-24,2026-07-23T08:06:00Z
MOV-0001520,STR-001,SKU-603,SALE,-18,2026-07-24T10:31:00Z
MOV-0001521,STR-001,SKU-603,WASTE,-5,2026-07-24T21:09:00Z
MOV-0001522,STR-001,SKU-603,SALE,-25,2026-07-25T14:13:00Z
MOV-0001523,STR-001,SKU-603,SALE,-19,2026-07-26T07:33:00Z
MOV-0001524,STR-001,SKU-603,SALE,-15,2026-07-27T08:57:00Z
MOV-0001525,STR-001,SKU-603,SALE,-16,2026-07-28T12:20:00Z
MOV-0001526,STR-001,SKU-603,SALE,-19,2026-07-29T07:35:00Z
MOV-0001527,STR-001,SKU-603,DELIVERY,153,2026-07-30T06:42:00Z
MOV-0001528,STR-001,SKU-603,SALE,-19,2026-07-30T17:33:00Z
MOV-0001529,STR-001,SKU-603,WASTE,-4,2026-07-30T21:10:00Z
MOV-0001530,STR-001,SKU-603,SALE,-21,2026-07-31T14:03:00Z
MOV-0001531,STR-001,SKU-603,SALE,-23,2026-08-01T17:02:00Z
MOV-0001532,STR-001,SKU-603,SALE,-23,2026-08-02T12:26:00Z
MOV-0001533,STR-001,SKU-603,SALE,-19,2026-08-03T10:42:00Z
MOV-0001534,STR-001,SKU-603,SALE,-20,2026-08-04T07:17:00Z
MOV-0001535,STR-001,SKU-603,SALE,-23,2026-08-05T07:49:00Z
MOV-0001536,STR-001,SKU-603,WASTE,-1,2026-08-05T21:39:00Z
MOV-0001537,STR-001,SKU-603,DELIVERY,150,2026-08-06T06:09:00Z
MOV-0001538,STR-001,SKU-603,SALE,-20,2026-08-06T15:55:00Z
MOV-0001539,STR-001,SKU-603,SALE,-19,2026-08-07T08:29:00Z
MOV-0001540,STR-001,SKU-603,SALE,-29,2026-08-08T07:13:00Z
MOV-0001541,STR-001,SKU-603,SALE,-26,2026-08-09T15:56:00Z
MOV-0001542,STR-001,SKU-603,SALE,-18,2026-08-10T17:20:00Z
MOV-0001543,STR-001,SKU-603,SALE,-16,2026-08-11T08:45:00Z
MOV-0001544,STR-001,SKU-603,WASTE,-2,2026-08-11T21:20:00Z
MOV-0001545,STR-001,SKU-603,SALE,-20,2026-08-12T13:05:00Z
MOV-0001546,STR-001,SKU-603,DELIVERY,151,2026-08-13T06:17:00Z
MOV-0001547,STR-001,SKU-603,SALE,-19,2026-08-13T16:42:00Z
MOV-0001548,STR-001,SKU-603,SALE,-20,2026-08-14T12:09:00Z
MOV-0001549,STR-001,SKU-603,SALE,-26,2026-08-15T16:38:00Z
MOV-0001550,STR-001,SKU-603,SALE,-21,2026-08-16T08:16:00Z
MOV-0001551,STR-001,SKU-603,SALE,-18,2026-08-17T09:07:00Z
MOV-0001552,STR-001,SKU-603,SALE,-24,2026-08-18T08:00:00Z
MOV-0001553,STR-001,SKU-603,SALE,-23,2026-08-19T09:15:00Z
MOV-0001554,STR-001,SKU-603,DELIVERY,169,2026-08-20T06:53:00Z
MOV-0001555,STR-001,SKU-603,SALE,-26,2026-08-20T15:09:00Z
MOV-0001556,STR-001,SKU-603,WASTE,-5,2026-08-20T21:24:00Z
MOV-0001557,STR-001,SKU-603,SALE,-26,2026-08-21T12:33:00Z
MOV-0001558,STR-001,SKU-603,SALE,-24,2026-08-22T07:54:00Z
MOV-0001559,STR-001,SKU-603,SALE,-22,2026-08-23T16:39:00Z
MOV-0001560,STR-001,SKU-603,SALE,-23,2026-08-24T12:18:00Z
MOV-0001561,STR-001,SKU-603,SALE,-19,2026-08-25T09:11:00Z
MOV-0001562,STR-001,SKU-603,SALE,-24,2026-08-26T15:19:00Z
MOV-0001563,STR-001,SKU-603,DELIVERY,159,2026-08-27T06:36:00Z
MOV-0001564,STR-001,SKU-603,SALE,-20,2026-08-27T09:38:00Z
MOV-0001565,STR-001,SKU-603,SALE,-30,2026-08-28T10:49:00Z
MOV-0001566,STR-001,SKU-603,WASTE,-3,2026-08-28T21:35:00Z
MOV-0001567,STR-001,SKU-603,SALE,-30,2026-08-29T11:27:00Z
MOV-0001568,STR-001,SKU-603,WASTE,-5,2026-08-29T21:32:00Z
MOV-0001569,STR-001,SKU-603,SALE,-29,2026-08-30T10:42:00Z
MOV-0001570,STR-001,SKU-603,SALE,-19,2026-08-31T12:40:00Z
MOV-0001571,STR-001,SKU-603,SALE,-23,2026-09-01T17:24:00Z
MOV-0001572,STR-001,SKU-604,SALE,-13,2026-07-06T07:03:00Z
MOV-0001573,STR-001,SKU-604,DELIVERY,128,2026-07-07T06:09:00Z
MOV-0001574,STR-001,SKU-604,SALE,-17,2026-07-07T11:33:00Z
MOV-0001575,STR-001,SKU-604,SALE,-16,2026-07-08T16:53:00Z
MOV-0001576,STR-001,SKU-604,SALE,-15,2026-07-09T13:33:00Z
MOV-0001577,STR-001,SKU-604,SALE,-19,2026-07-10T12:48:00Z
MOV-0001578,STR-001,SKU-604,SALE,-24,2026-07-11T08:40:00Z
MOV-0001579,STR-001,SKU-604,SALE,-23,2026-07-12T15:28:00Z
MOV-0001580,STR-001,SKU-604,SALE,-14,2026-07-13T14:48:00Z
MOV-0001581,STR-001,SKU-604,DELIVERY,150,2026-07-14T06:40:00Z
MOV-0001582,STR-001,SKU-604,SALE,-21,2026-07-14T16:21:00Z
MOV-0001583,STR-001,SKU-604,SALE,-16,2026-07-15T09:46:00Z
MOV-0001584,STR-001,SKU-604,SALE,-22,2026-07-16T08:52:00Z
MOV-0001585,STR-001,SKU-604,WASTE,-4,2026-07-16T21:27:00Z
MOV-0001586,STR-001,SKU-604,SALE,-23,2026-07-17T17:08:00Z
MOV-0001587,STR-001,SKU-604,WASTE,-3,2026-07-17T21:07:00Z
MOV-0001588,STR-001,SKU-604,SALE,-23,2026-07-18T09:11:00Z
MOV-0001589,STR-001,SKU-604,SALE,-22,2026-07-19T07:07:00Z
MOV-0001590,STR-001,SKU-604,SALE,-16,2026-07-20T08:17:00Z
MOV-0001591,STR-001,SKU-604,DELIVERY,144,2026-07-21T06:48:00Z
MOV-0001592,STR-001,SKU-604,SALE,-17,2026-07-21T15:55:00Z
MOV-0001593,STR-001,SKU-604,WASTE,-5,2026-07-21T21:34:00Z
MOV-0001594,STR-001,SKU-604,SALE,-18,2026-07-22T18:35:00Z
MOV-0001595,STR-001,SKU-604,SALE,-21,2026-07-23T09:56:00Z
MOV-0001596,STR-001,SKU-604,SALE,-18,2026-07-24T18:54:00Z
MOV-0001597,STR-001,SKU-604,WASTE,-4,2026-07-24T21:10:00Z
MOV-0001598,STR-001,SKU-604,SALE,-22,2026-07-25T18:49:00Z
MOV-0001599,STR-001,SKU-604,SALE,-26,2026-07-26T08:16:00Z
MOV-0001600,STR-001,SKU-604,SALE,-13,2026-07-27T10:40:00Z
MOV-0001601,STR-001,SKU-604,DELIVERY,137,2026-07-28T06:02:00Z
MOV-0001602,STR-001,SKU-604,SALE,-18,2026-07-28T07:32:00Z
MOV-0001603,STR-001,SKU-604,SALE,-21,2026-07-29T17:43:00Z
MOV-0001604,STR-001,SKU-604,SALE,-19,2026-07-30T13:10:00Z
MOV-0001605,STR-001,SKU-604,SALE,-23,2026-07-31T13:26:00Z
MOV-0001606,STR-001,SKU-604,SALE,-24,2026-08-01T15:00:00Z
MOV-0001607,STR-001,SKU-604,SALE,-19,2026-08-02T18:33:00Z
MOV-0001608,STR-001,SKU-604,SALE,-12,2026-08-03T11:47:00Z
MOV-0001609,STR-001,SKU-604,WASTE,-1,2026-08-03T21:34:00Z
MOV-0001610,STR-001,SKU-604,DELIVERY,124,2026-08-04T06:57:00Z
MOV-0001611,STR-001,SKU-604,SALE,-14,2026-08-04T13:05:00Z
MOV-0001612,STR-001,SKU-604,WASTE,-2,2026-08-04T21:58:00Z
MOV-0001613,STR-001,SKU-604,SALE,-14,2026-08-05T15:19:00Z
MOV-0001614,STR-001,SKU-604,SALE,-18,2026-08-06T16:43:00Z
MOV-0001615,STR-001,SKU-604,SALE,-16,2026-08-07T12:18:00Z
MOV-0001616,STR-001,SKU-604,WASTE,-3,2026-08-07T21:24:00Z
MOV-0001617,STR-001,SKU-604,SALE,-21,2026-08-08T16:18:00Z
MOV-0001618,STR-001,SKU-604,SALE,-19,2026-08-09T18:39:00Z
MOV-0001619,STR-001,SKU-604,WASTE,-3,2026-08-09T21:50:00Z
MOV-0001620,STR-001,SKU-604,SALE,-14,2026-08-10T16:54:00Z
MOV-0001621,STR-001,SKU-604,DELIVERY,158,2026-08-11T06:09:00Z
MOV-0001622,STR-001,SKU-604,SALE,-17,2026-08-11T09:30:00Z
MOV-0001623,STR-001,SKU-604,WASTE,-4,2026-08-11T21:01:00Z
MOV-0001624,STR-001,SKU-604,SALE,-22,2026-08-12T13:23:00Z
MOV-0001625,STR-001,SKU-604,SALE,-19,2026-08-13T12:29:00Z
MOV-0001626,STR-001,SKU-604,SALE,-27,2026-08-14T07:19:00Z
MOV-0001627,STR-001,SKU-604,SALE,-27,2026-08-15T12:16:00Z
MOV-0001628,STR-001,SKU-604,SALE,-23,2026-08-16T17:20:00Z
MOV-0001629,STR-001,SKU-604,WASTE,-5,2026-08-16T21:11:00Z
MOV-0001630,STR-001,SKU-604,SALE,-14,2026-08-17T09:17:00Z
MOV-0001631,STR-001,SKU-604,DELIVERY,134,2026-08-18T06:42:00Z
MOV-0001632,STR-001,SKU-604,SALE,-14,2026-08-18T08:18:00Z
MOV-0001633,STR-001,SKU-604,SALE,-21,2026-08-19T08:55:00Z
MOV-0001634,STR-001,SKU-604,SALE,-16,2026-08-20T09:07:00Z
MOV-0001635,STR-001,SKU-604,WASTE,-2,2026-08-20T21:19:00Z
MOV-0001636,STR-001,SKU-604,SALE,-17,2026-08-21T18:04:00Z
MOV-0001637,STR-001,SKU-604,SALE,-21,2026-08-22T10:28:00Z
MOV-0001638,STR-001,SKU-604,WASTE,-5,2026-08-22T21:17:00Z
MOV-0001639,STR-001,SKU-604,ADJUSTMENT,-2,2026-08-23T12:20:00Z
MOV-0001640,STR-001,SKU-604,SALE,-23,2026-08-23T16:58:00Z
MOV-0001641,STR-001,SKU-604,SALE,-13,2026-08-24T16:51:00Z
MOV-0001642,STR-001,SKU-604,DELIVERY,142,2026-08-25T06:29:00Z
MOV-0001643,STR-001,SKU-604,SALE,-19,2026-08-25T17:53:00Z
MOV-0001644,STR-001,SKU-604,WASTE,-1,2026-08-25T21:35:00Z
MOV-0001645,STR-001,SKU-604,SALE,-16,2026-08-26T16:53:00Z
MOV-0001646,STR-001,SKU-604,SALE,-20,2026-08-27T12:32:00Z
MOV-0001647,STR-001,SKU-604,SALE,-21,2026-08-28T15:30:00Z
MOV-0001648,STR-001,SKU-604,SALE,-26,2026-08-29T13:14:00Z
MOV-0001649,STR-001,SKU-604,SALE,-18,2026-08-30T11:11:00Z
MOV-0001650,STR-001,SKU-604,SALE,-21,2026-08-31T18:26:00Z
MOV-0001651,STR-001,SKU-604,DELIVERY,18,2026-09-01T06:14:00Z
MOV-0001652,STR-001,SKU-604,SALE,-18,2026-09-01T17:07:00Z
MOV-0001653,STR-001,SKU-701,SALE,-1,2026-07-10T15:19:00Z
MOV-0001654,STR-001,SKU-701,SALE,-1,2026-07-11T10:48:00Z
MOV-0001655,STR-001,SKU-701,DELIVERY,3,2026-07-12T06:09:00Z
MOV-0001656,STR-001,SKU-701,SALE,-1,2026-07-12T17:34:00Z
MOV-0001657,STR-001,SKU-701,SALE,-1,2026-07-16T11:15:00Z
MOV-0001658,STR-001,SKU-701,SALE,-1,2026-07-18T14:25:00Z
MOV-0001659,STR-001,SKU-701,DELIVERY,3,2026-07-19T06:44:00Z
MOV-0001660,STR-001,SKU-701,SALE,-1,2026-07-19T08:33:00Z
MOV-0001661,STR-001,SKU-701,SALE,-1,2026-07-23T08:43:00Z
MOV-0001662,STR-001,SKU-701,SALE,-1,2026-07-25T16:27:00Z
MOV-0001663,STR-001,SKU-701,DELIVERY,3,2026-07-26T06:51:00Z
MOV-0001664,STR-001,SKU-701,SALE,-1,2026-07-26T07:57:00Z
MOV-0001665,STR-001,SKU-701,SALE,-1,2026-07-31T12:25:00Z
MOV-0001666,STR-001,SKU-701,SALE,-1,2026-08-01T14:20:00Z
MOV-0001667,STR-001,SKU-701,DELIVERY,3,2026-08-02T06:26:00Z
MOV-0001668,STR-001,SKU-701,SALE,-1,2026-08-02T18:14:00Z
MOV-0001669,STR-001,SKU-701,SALE,-1,2026-08-07T13:09:00Z
MOV-0001670,STR-001,SKU-701,SALE,-1,2026-08-08T11:12:00Z
MOV-0001671,STR-001,SKU-701,DELIVERY,4,2026-08-09T06:53:00Z
MOV-0001672,STR-001,SKU-701,SALE,-1,2026-08-09T11:40:00Z
MOV-0001673,STR-001,SKU-701,SALE,-1,2026-08-12T13:48:00Z
